Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,J_ZScore,F_ZScore,New_Score,Dynamic_Weight_J,New_Rank,Original_Rank_Simulated
30,7,JoJo Siwa,0.0928483051112735,0.8462304675748391,39.0,Safe,Improved,0.9257868909400642,1.0251913267902708,0.9754891088651675,0.5,3.0,3.0
30,7,Christine Chiu,0.0577676000632476,0.8960535253251215,0.0,Safe,Improved,-1.1733810594472907,-0.34845970078062205,-0.7609203801139564,0.5,11.0,10.0
30,7,Kenya Moore,0.0374212372511013,0.9240513065362792,0.0,Safe,Improved,-1.1733810594472907,-1.145159828271581,-1.1592704438594357,0.5,15.0,15.0
30,7,Amanda Kloots,0.0838443047783346,0.8369126166419587,34.0,Safe,Improved,0.6566627947365571,0.6726227483464297,0.6646427715414933,0.5,6.0,6.0
31,1,Jason Lewis,0.0171276898029674,0.9414001059770792,18.0,Eliminated,Improved,-1.3098750232889733,-1.7871090472895044,-1.5484920352892388,0.5,16.0,15.5
31,1,Cheryl Ladd,0.0502848719076109,0.831790686309915,21.0,Safe,Improved,-0.6410026709711997,-0.481125290577255,-0.5610639807742274,0.5,11.0,11.0
31,1,Selma Blair,0.0861978457791547,0.7456097994641369,28.0,Safe,Improved,0.9196994844369387,0.9334026504114115,0.926551067424175,0.5,4.0,4.0
31,1,Joseph Baena,0.0611441330575583,0.7586078237219838,23.0,Safe,Improved,-0.1950877694260173,-0.05340442373852652,-0.12424609658227191,0.5,9.0,9.0
31,1,Trevor Donovan,0.0551833319090522,0.7970831423327784,21.0,Safe,Improved,-0.6410026709711997,-0.28818642217169504,-0.4645945465714474,0.5,10.0,10.0
31,1,Daniel Durant,0.0743516207899404,0.7852048011747943,27.0,Safe,Improved,0.6967420336643475,0.46680758918315407,0.5817748114237508,0.5,6.0,6.0
31,1,Wayne Brady,0.0982642290519336,0.7725942066444185,29.0,Safe,Improved,1.14265693520953,1.4086692308699102,1.2756630830397202,0.5,2.0,2.0
31,1,Sam Champion,0.0448163808935539,0.8461766365370287,20.0,Safe,Improved,-0.8639601217437909,-0.6965163456900225,-0.7802382337169067,0.5,12.0,12.0
31,1,Jessie James Decker,0.0373597642983141,0.7895083923095811,20.0,Safe,Improved,-0.8639601217437909,-0.990215011719015,-0.9270875667314029,0.5,14.0,14.0
31,1,Jordin Sparks,0.0715897365008421,0.7415522431448256,26.0,Safe,Improved,0.4737845828917563,0.3580234347246245,0.4159040088081904,0.5,7.0,7.0
31,1,Heidi D'Amelio,0.0665573905186315,0.7878768455856674,24.0,Safe,Improved,0.0278696813465739,0.1598111110663124,0.09384039620644315,0.5,8.0,8.0
31,1,Charli D'Amelio,0.1008147397496441,0.7292654188126163,32.0,Safe,Improved,1.8115292875273035,1.5091278745513421,1.6603285810393227,0.5,1.0,1.0
31,1,Teresa Giudice,0.0410450017109575,0.809441678628036,20.0,Safe,Improved,-0.8639601217437909,-0.8450621400017728,-0.8545111308727819,0.5,13.0,13.0
31,1,Vinny Guadagnino,0.0251921679211588,0.8535107317288952,17.0,Safe,Improved,-1.5328324740615644,-1.4694681393414077,-1.501150306701486,0.5,15.0,15.5
31,1,Shangela,0.0803097291094094,0.740434868178713,28.0,Safe,Improved,0.9196994844369387,0.7014835233865286,0.8105915039117337,0.5,5.0,5.0
31,1,Gabby Windey,0.08976136699927,0.7361500443938278,28.0,Safe,Improved,0.9196994844369387,1.0737614063359158,0.9967304453864272,0.5,3.0,3.0
31,2,Jason Lewis,0.0262582181548303,0.8258905373360771,0.0,Safe,Improved,-3.398766172930677,-1.4108851334118324,-2.4048256531712546,0.5,16.0,16.0
31,2,Cheryl Ladd,0.0349936997304699,0.8365527424377545,21.0,Safe,Improved,-0.6269568668512899,-1.070814627471586,-0.8488857471614379,0.5,14.0,14.0
31,2,Selma Blair,0.0650970885269843,0.7547567706973031,28.0,Safe,Improved,0.29697956850850576,0.10110412364741418,0.19904184607795997,0.5,8.0,8.0
31,2,Joseph Baena,0.0416215971259146,0.7962797347999847,24.0,Safe,Improved,-0.2309841088399489,-0.8127919413641074,-0.5218880251020281,0.5,13.0,13.0
31,2,Trevor Donovan,0.0882219795373053,0.750356995348138,30.0,Safe,Improved,0.5609614071827331,1.0013513873613349,0.781156397272034,0.5,4.0,4.0
31,2,Daniel Durant,0.080185686971914,0.7955145002200401,29.0,Safe,Improved,0.4289704878456194,0.6885001661742121,0.5587353270099158,0.5,5.0,5.0
31,2,Wayne Brady,0.1021793788546767,0.7547570709723234,32.0,Safe,Improved,0.8249432458569604,1.5447100798809297,1.184826662868945,0.5,1.0,1.0
31,2,Sam Champion,0.0504394080835618,0.7979950260786439,26.0,Safe,Improved,0.032997729834278414,-0.4695163694694951,-0.21825931981760835,0.5,11.0,11.0
31,2,Jessie James Decker,0.0456378037165957,0.8307665794087215,25.0,Safe,Improved,-0.09899318950283525,-0.6564418425828079,-0.37771751604282156,0.5,12.0,12.0
31,2,Jordin Sparks,0.0551138868407685,0.8242811481665121,27.0,Safe,Improved,0.16498864917139208,-0.2875398702684396,-0.06127561054852375,0.5,10.0,10.0
31,2,Heidi D'Amelio,0.0711034076323973,0.8105133720390175,28.0,Safe,Improved,0.29697956850850576,0.33492889442049095,0.31595423146449836,0.5,7.0,7.0
31,2,Charli D'Amelio,0.0980741120313637,0.7549239775707213,32.0,Safe,Improved,0.8249432458569604,1.3848928845110746,1.1049180651840176,0.5,2.0,2.0
31,2,Teresa Giudice,0.0166840543894855,0.9465658025040902,23.0,Eliminated,Improved,-0.36297502817706256,-1.7836053649689791,-1.0732901965730208,0.5,15.0,15.0
31,2,Vinny Guadagnino,0.0596371953980915,0.7725602284246877,27.0,Safe,Improved,0.16498864917139208,-0.11144839594121544,0.02677012661508832,0.5,9.0,9.0
31,2,Shangela,0.0748048118988517,0.7833589877167696,28.0,Safe,Improved,0.29697956850850576,0.4790238032910844,0.3880016858997951,0.5,6.0,6.0
31,2,Gabby Windey,0.0899476711067885,0.756296057136776,32.0,Safe,Improved,0.8249432458569604,1.0685322061919214,0.946737726024441,0.5,3.0,3.0
31,3,Jason Lewis,0.0392474602687653,0.8521309755365549,0.0,Safe,Improved,-2.436913664414153,-0.9165092336934051,-1.6767114490537791,0.5,15.0,15.0
31,3,Cheryl Ladd,0.0165182390171571,0.95,24.0,Eliminated,Improved,-0.11489171122548117,-1.8123916358972685,-0.9636416735613749,0.5,14.0,14.0
31,3,Selma Blair,0.0597582486662454,0.7694806590340869,28.0,Safe,Improved,0.2721119476392975,-0.10806735276756978,0.08202229743586387,0.5,9.0,9.0
31,3,Joseph Baena,0.0705311022952401,0.8117903207097515,29.0,Safe,Improved,0.36886286235549215,0.3165494821383559,0.342706172246924,0.5,7.0,7.0
31,3,Trevor Donovan,0.0540625430378011,0.8412410083412983,27.0,Safe,Improved,0.17536103292310284,-0.3325661327376801,-0.07860254990728863,0.5,10.0,10.0
31,3,Daniel Durant,0.081548520814016,0.8047414645765569,31.0,Safe,Improved,0.5623646917878815,0.7508059513514365,0.656585321569659,0.5,5.0,5.0
31,3,Wayne Brady,0.102029622098342,0.7494035013970743,33.0,Safe,Improved,0.7558665212202709,1.5580777014596523,1.1569721113399616,0.5,1.0,1.0
31,3,Sam Champion,0.0447504931109747,0.8224411206720081,25.0,Safe,Improved,-0.0181407965092865,-0.699604737603972,-0.35887276705662924,0.5,12.0,12.0
31,3,Jessie James Decker,0.0498073376750729,0.8171844396002921,26.0,Safe,Improved,0.07861011820690816,-0.5002869516795949,-0.21083841673634338,0.5,11.0,11.0
31,3,Jordin Sparks,0.0649282065899722,0.8145657434874087,29.0,Safe,Improved,0.36886286235549215,0.09570884672160322,0.2322858545385477,0.5,8.0,8.0
31,3,Heidi D'Amelio,0.0855200270539159,0.74298484750539,32.0,Safe,Improved,0.6591156065040762,0.9073446427206977,0.783230124612387,0.5,4.0,4.0
31,3,Charli D'Amelio,0.0997018298002472,0.7882773819202358,33.0,Safe,Improved,0.7558665212202709,1.4663267288784305,1.1110966250493508,0.5,2.0,2.0
31,3,Teresa Giudice,0.0288207742649234,0.8644476245924724,0.0,Safe,Improved,-2.436913664414153,-1.3274817171209379,-1.8821976907675455,0.5,16.0,16.0
31,3,Vinny Guadagnino,0.0399715482709914,0.8323036526163873,23.0,Safe,Improved,-0.21164262594167582,-0.887968981844899,-0.5498058038932874,0.5,13.0,13.0
31,3,Shangela,0.0719375745097326,0.7886365599334195,30.0,Safe,Improved,0.46561377707168683,0.37198621233708073,0.4187999947043838,0.5,6.0,6.0
31,3,Gabby Windey,0.0908664725266022,0.7821073390532903,33.0,Safe,Improved,0.7558665212202709,1.1180771777380718,0.9369718494791713,0.5,3.0,3.0
31,4,Jason Lewis,0.0391817010239963,0.8423028928226982,0.0,Safe,Improved,-1.9547404760671159,-0.9210009027138597,-1.4378706893904878,0.5,14.0,13.0
31,4,Cheryl Ladd,0.0365589561129172,0.8474291953917192,0.0,Safe,Improved,-1.9547404760671159,-1.0245912389205367,-1.4896658574938262,0.5,15.0,14.5
31,4,Selma Blair,0.0772715816321763,0.7935910882356556,32.0,Safe,Improved,0.4863012891679166,0.5834319232181616,0.5348666061930392,0.5,6.0,6.0
31,4,Joseph Baena,0.0499303432366073,0.8212471220864408,28.0,Safe,Improved,0.18117106851353756,-0.4964626809957833,-0.15764580624112284,0.5,11.0,11.0
31,4,Trevor Donovan,0.0445230903179729,0.8405858065987211,28.0,Safe,Improved,0.18117106851353756,-0.7100324968897013,-0.26443071418808184,0.5,12.0,12.0
31,4,Daniel Durant,0.0551730637040843,0.8091364661733843,29.0,Safe,Improved,0.2574536236771323,-0.28939138955245364,-0.01596888293766066,0.5,10.0,10.0
31,4,Wayne Brady,0.103960675392304,0.7293340328783586,36.0,Safe,Improved,0.7914315098222957,1.6375688253561729,1.2145001675892342,0.5,1.0,1.0
31,4,Sam Champion,0.0163847264229865,0.95,25.0,Eliminated,Improved,-0.04767659697724673,-1.821411100227903,-0.9345438486025749,0.5,13.0,14.5
31,4,Jessie James Decker,0.0658359652342012,0.7366983001406304,31.0,Safe,Improved,0.41001873400432187,0.13176033960638264,0.27088953680535227,0.5,8.0,8.0
31,4,Jordin Sparks,0.0823439654870399,0.7646815864380696,34.0,Safe,Improved,0.6388663994951062,0.783775443731733,0.7113209216134195,0.5,5.0,5.0
31,4,Heidi D'Amelio,0.0836055347316615,0.8063692484562457,34.0,Safe,Improved,0.6388663994951062,0.8336035385824009,0.7362349690387535,0.5,4.0,4.0
31,4,Charli D'Amelio,0.0938684276815099,0.7922283893385896,36.0,Safe,Improved,0.7914315098222957,1.2389561623305163,1.015193836076406,0.5,2.0,2.0
31,4,Teresa Giudice,0.0307123644078894,0.8684286154220076,0.0,Safe,Improved,-1.9547404760671159,-1.2555135820842154,-1.6051270290756656,0.5,16.0,16.0
31,4,Vinny Guadagnino,0.0600918593912883,0.7931329638265461,29.0,Safe,Improved,0.2574536236771323,-0.09511412804028811,0.0811697478184221,0.5,9.0,9.0
31,4,Shangela,0.0676843081384823,0.7926452667434412,32.0,Safe,Improved,0.4863012891679166,0.20476418457464016,0.3455327368712784,0.5,7.0,7.0
31,4,Gabby Windey,0.0928734370848819,0.7651440121063462,36.0,Safe,Improved,0.7914315098222957,1.1996571020247357,0.9955443059235157,0.5,3.0,3.0
31,5,Jason Lewis,0.05628390476366,0.8764098526460795,0.0,Safe,Improved,-1.6521905493548543,-0.26463420819401035,-0.9584123787744323,0.5,13.0,11.0
31,5,Cheryl Ladd,0.0448202977092294,0.924601919596842,0.0,Safe,Improved,-1.6521905493548543,-0.7526676858925817,-1.202429117623718,0.5,15.0,15.0
31,5,Selma Blair,0.0821355100376354,0.8783579027767984,40.0,Safe,Improved,0.7054503683421507,0.835931151909883,0.7706907601260169,0.5,4.0,4.0
31,5,Joseph Baena,0.017649463873519,0.95,35.0,Eliminated,Improved,0.4107452536300251,-1.9093957964995099,-0.7493252714347424,0.5,12.0,13.0
31,5,Trevor Donovan,0.0701492740438777,0.8427075536459441,36.0,Safe,Improved,0.4696862765724502,0.325648096256078,0.39766718641426413,0.5,7.0,7.0
31,5,Daniel Durant,0.0392271604354649,0.9315614043101946,33.5,Safe,Improved,0.3223337192163874,-0.9907810669601761,-0.33422367387189433,0.5,11.0,12.0
31,5,Wayne Brady,0.0984698422104833,0.8272200644726635,41.0,Safe,Improved,0.7643913912845759,1.5313231780276673,1.1478572846561215,0.5,2.0,2.0
31,5,Sam Champion,0.0477251649910552,0.886318772413585,0.0,Safe,Improved,-1.6521905493548543,-0.6290004601170507,-1.1405955047359524,0.5,14.0,14.0
31,5,Jessie James Decker,0.0578097582909749,0.8855968286055187,36.0,Safe,Improved,0.4696862765724502,-0.19967493317190338,0.13500567170027342,0.5,8.0,8.0
31,5,Jordin Sparks,0.0530784906708229,0.8811335923039293,35.5,Safe,Improved,0.44021576510123767,-0.4010964386040007,0.019559663248618492,0.5,9.0,9.0
31,5,Heidi D'Amelio,0.0757041111006567,0.8676907299446164,39.0,Safe,Improved,0.6465093453997256,0.5621309444553266,0.6043201449275262,0.5,5.0,5.0
31,5,Charli D'Amelio,0.0998176804097492,0.8308199799900781,42.0,Safe,Improved,0.823332414227001,1.5887039099944427,1.2060181621107218,0.5,1.0,1.0
31,5,Teresa Giudice,0.0365918684575336,0.8885735793659271,0.0,Safe,Improved,-1.6521905493548543,-1.1029718200655771,-1.3775811847102157,0.5,16.0,16.0
31,5,Vinny Guadagnino,0.0541515695366782,0.8408456202471524,31.0,Safe,Improved,0.17498116186032459,-0.35541287598172877,-0.09021585706070209,0.5,10.0,10.0
31,5,Shangela,0.0748076412467124,0.8342899046071066,38.5,Safe,Improved,0.617038833928513,0.5239660546091351,0.570502444268824,0.5,6.0,6.0
31,5,Gabby Windey,0.0915782622219465,0.8293495850817986,41.0,Safe,Improved,0.7643913912845759,1.2379319502340038,1.0011616707592899,0.5,3.0,3.0
32,1,Jamie Lynn Spears,0.0554536353444439,0.7492593704619955,15.0,Safe,Improved,-0.42823542583175445,-0.5611325921100138,-0.4946840089708841,0.5,10.0,10.0
32,1,Mira Sorvino,0.0776201310907831,0.7539150013172424,17.0,Safe,Improved,0.14274514194391816,0.21748355700231323,0.1801143494731157,0.5,7.0,7.0
32,1,Barry Williams,0.0675642657375966,0.7623253709776511,16.0,Safe,Improved,-0.14274514194391816,-0.13573687291535727,-0.13924100742963771,0.5,8.0,8.0
32,1,Alyson Hannigan,0.0515954813579764,0.7799883866017685,13.0,Safe,Improved,-0.9992159936074271,-0.6966533814130236,-0.8479346875102254,0.5,11.0,11.0
32,1,Xochitl Gomez,0.0798076316794979,0.7764912433980178,18.0,Safe,Improved,0.42823542583175445,0.2943212901314823,0.36127835798161834,0.5,6.0,6.0
32,1,Adrian Peterson,0.0875482437770066,0.7081555597444806,18.0,Safe,Improved,0.42823542583175445,0.5662165708336592,0.4972259983327068,0.5,5.0,5.0
32,1,Matt Walsh,0.021007150171305,0.9330979604908765,12.0,Eliminated,Improved,-1.2847062774952633,-1.7710933338927424,-1.5278998056940027,0.5,14.0,14.0
32,1,Tyson Beckford,0.0435645239231367,0.8214871879524795,12.0,Safe,Improved,-1.2847062774952633,-0.9787472776768291,-1.1317267775860462,0.5,12.0,12.0
32,1,Jason Mraz,0.107658115578729,0.6870522381133576,21.0,Safe,Improved,1.2847062774952633,1.2725921351348215,1.2786492063150425,0.5,2.0,2.0
32,1,Lele Pons,0.0959012035891763,0.7105273208382793,19.0,Safe,Improved,0.7137257097195907,0.8596210618757624,0.7866733857976765,0.5,4.0,4.0
32,1,Harry Jowsey,0.0335885879594991,0.8318175397092329,12.0,Safe,Improved,-1.2847062774952633,-1.3291601229314278,-1.3069332002133456,0.5,13.0,13.0
32,1,Mauricio Umansky,0.0630028256256258,0.8023858986203003,15.0,Safe,Improved,-0.42823542583175445,-0.2959611580270782,-0.36209829192941634,0.5,9.0,9.0
32,1,Charity Lawson,0.1155653701252538,0.6988380630496788,22.0,Safe,Improved,1.5701965613830997,1.5503408670733312,1.5602687142282154,0.5,1.0,1.0
32,1,Ariana Madix,0.1001228340399694,0.6938794466488691,21.0,Safe,Improved,1.2847062774952633,1.007909256915103,1.1463077672051831,0.5,3.0,3.0
32,2,Jamie Lynn Spears,0.0208816355677712,0.95,16.0,Eliminated,Improved,-0.16595894938615371,-2.038833084631293,-1.1023960170087233,0.5,13.0,12.0
32,2,Mira Sorvino,0.0677304503682221,0.8395057349287927,18.0,Safe,Improved,0.16595894938615371,-0.1491653537531065,0.00839679781652361,0.5,8.0,8.0
32,2,Barry Williams,0.0614430465608251,0.8460581997185631,15.0,Safe,Improved,-0.33191789877230743,-0.4027705759224496,-0.36734423734737853,0.5,9.0,9.0
32,2,Alyson Hannigan,0.0715806090694998,0.840825918842118,19.0,Safe,Improved,0.33191789877230743,0.006132505702973129,0.16902520223764028,0.5,6.0,6.0
32,2,Xochitl Gomez,0.103901389025683,0.7600364794283279,24.0,Safe,Improved,1.161712645703076,1.309805505332967,1.2357590755180214,0.5,2.0,2.0
32,2,Adrian Peterson,0.0595072942876994,0.8805186615934729,15.0,Safe,Improved,-0.33191789877230743,-0.48085000271436346,-0.40638395074333544,0.5,10.0,10.0
32,2,Matt Walsh,0.0468563432396262,0.854904565254655,0.0,Safe,Improved,-2.8213021395646134,-0.9911317262177168,-1.9062169328911651,0.5,14.0,14.0
32,2,Tyson Beckford,0.0679836626245657,0.8227218189332655,18.0,Safe,Improved,0.16595894938615371,-0.13895192504816614,0.013503512168993786,0.5,7.0,7.0
32,2,Jason Mraz,0.1078063326301454,0.824006248822996,24.0,Safe,Improved,1.161712645703076,1.4673131381659907,1.3145128919345335,0.5,1.0,1.0
32,2,Lele Pons,0.105229676584669,0.7830610843895738,21.0,Safe,Improved,0.6638357975446149,1.3633825733598544,1.0136091854522347,0.5,3.0,3.0
32,2,Harry Jowsey,0.0521388465563619,0.8938549614599458,15.0,Safe,Improved,-0.33191789877230743,-0.778059611193873,-0.5549887549830902,0.5,11.0,12.0
32,2,Mauricio Umansky,0.0599531651070796,0.8342437959357418,12.0,Safe,Improved,-0.8297947469307686,-0.46286560539050914,-0.6463301761606388,0.5,12.0,12.0
32,2,Charity Lawson,0.0909535384726843,0.8397498508551926,21.0,Safe,Improved,0.6638357975446149,0.7875482085699452,0.72569200305728,0.5,4.0,4.0
32,2,Ariana Madix,0.0840340099051665,0.8070244946281496,20.0,Safe,Improved,0.49787684815846117,0.5084459537397487,0.5031614009491049,0.5,5.0,5.0
32,3,Jamie Lynn Spears,0.0323409579580027,0.8277578274355246,0.0,Safe,Improved,-2.1457394824389207,-1.3723517699473269,-1.7590456261931238,0.5,14.0,14.0
32,3,Mira Sorvino,0.0813379789079469,0.7395669888370047,26.0,Safe,Improved,0.2723694079876028,0.3479156614074153,0.3101425346975091,0.5,6.0,6.0
32,3,Barry Williams,0.0765694829000835,0.7736590839330797,25.0,Safe,Improved,0.17936521989427495,0.18049551585912033,0.17993036787669764,0.5,7.0,7.0
32,3,Alyson Hannigan,0.0683623753657541,0.7348008777264283,24.0,Safe,Improved,0.08636103180094713,-0.1076530189539758,-0.010645993576514336,0.5,8.0,8.0
32,3,Xochitl Gomez,0.1016428829022441,0.7539167318667589,32.0,Safe,Improved,0.8303945365475698,1.0608133919420728,0.9456039642448213,0.5,3.0,3.0
32,3,Adrian Peterson,0.0526306198075326,0.7706710865051422,22.0,Safe,Improved,-0.09964734438570853,-0.6599891855239803,-0.37981826495484444,0.5,11.0,11.0
32,3,Matt Walsh,0.0446422436870739,0.7806464524081291,0.0,Safe,Improved,-2.1457394824389207,-0.940458140636091,-1.5430988115375057,0.5,13.0,12.0
32,3,Tyson Beckford,0.0203261695669926,0.936560445188898,20.0,Eliminated,Improved,-0.2856557205723642,-1.7941865828186851,-1.0399211516955247,0.5,12.0,13.0
32,3,Jason Mraz,0.1075297039376133,0.7262657909185687,34.0,Safe,Improved,1.0164029127342256,1.2674975189567614,1.1419502158454935,0.5,2.0,2.0
32,3,Lele Pons,0.0886860473194762,0.7540293929938258,27.0,Safe,Improved,0.3653735960809306,0.6059036477512018,0.4856386219160662,0.5,5.0,5.0
32,3,Harry Jowsey,0.062349837624421,0.781807591029419,24.0,Safe,Improved,0.08636103180094713,-0.3187510133968055,-0.11619499079792919,0.5,9.0,9.0
32,3,Mauricio Umansky,0.0552099981688037,0.7866821914841948,23.0,Safe,Improved,-0.006643156292380701,-0.569428157485787,-0.28803565688908384,0.5,10.0,10.0
32,3,Charity Lawson,0.094278339677175,0.7222456330127267,32.0,Safe,Improved,0.8303945365475698,0.8022469809385682,0.816320758743069,0.5,4.0,4.0
32,3,Ariana Madix,0.1140933621768797,0.7247195172004757,34.0,Safe,Improved,1.0164029127342256,1.4979451519075164,1.2571740323208709,0.5,1.0,1.0
32,5,Jamie Lynn Spears,0.0679478756694017,0.8402998153766417,0.0,Safe,Improved,-1.4835963740378315,-0.13372056177008437,-0.8086584679039579,0.5,11.0,8.0
32,5,Mira Sorvino,0.020741919784595,0.95,22.0,Eliminated,Improved,0.42035230597738565,-1.9472680179591317,-0.763457855990873,0.5,10.0,13.0
32,5,Barry Williams,0.1116308592434063,0.850645789093459,24.0,Safe,Improved,0.5934385496151326,1.5444821619010909,1.0689603557581118,0.5,2.0,3.0
32,5,Alyson Hannigan,0.0512843938758568,0.889861920146817,21.0,Safe,Improved,0.33380918415851213,-0.7738943375470136,-0.22004257669425076,0.5,9.0,11.0
32,5,Xochitl Gomez,0.1007899952594253,0.8421990544441436,28.0,Safe,Improved,0.9396110368906267,1.1280003656418198,1.0338057012662234,0.5,3.0,2.0
32,5,Adrian Peterson,0.0632772212739351,0.8903138625820864,0.0,Safe,Improved,-1.4835963740378315,-0.31315667822764504,-0.8983765261327383,0.5,12.0,10.0
32,5,Matt Walsh,0.0463562456904156,0.8678096620505774,0.0,Safe,Improved,-1.4835963740378315,-0.9632227906608313,-1.2234095823493314,0.5,14.0,14.0
32,5,Tyson Beckford,0.0608334206676353,0.9108038059494674,0.0,Safe,Improved,-1.4835963740378315,-0.4070420426889267,-0.9453192083633791,0.5,13.0,12.0
32,5,Jason Mraz,0.095340950910495,0.8262413754451643,27.0,Safe,Improved,0.8530679150717532,0.9186602446244974,0.8858640798481252,0.5,4.0,4.0
32,5,Lele Pons,0.0900874165293868,0.822215465578303,24.0,Safe,Improved,0.5934385496151326,0.7168311801710661,0.6551348648930994,0.5,5.0,5.0
32,5,Harry Jowsey,0.0593677295916928,0.9066227469862164,18.0,Safe,Improved,0.07417981870189162,-0.46335062224233897,-0.19458540177022368,0.5,8.0,9.0
32,5,Mauricio Umansky,0.0733748687806569,0.8019319833708005,24.0,Safe,Improved,0.5934385496151326,0.07477239991655799,0.3341054747658453,0.5,6.0,6.0
